"Modified","CVE-2017-14797","CWE-326",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.9,HIGH,"AV:A/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:philips:hue_bridge_bsb002_firmware:1707040932:*:*:*:*:*:*:*" "cpe:2.3:h:philips:hue_bridge_bsb002:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-2988","CWE-295",,,,,,,,,"nvd@nist.gov",7.4,"HIGH","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N","nvd@nist.gov",4,LOW,"AV:N/AC:H/Au:N/C:P/I:P/A:N","cpe:2.3:a:rakutencard:rakuten_card:5.2.0:*:*:*:*:iphone_os:*:*" "cpe:2.3:a:rakutencard:rakuten_card:5.2.1:*:*:*:*:iphone_os:*:*" "cpe:2.3:a:rakutencard:rakuten_card:5.2.2:*:*:*:*:iphone_os:*:*" "cpe:2.3:a:rakutencard:rakuten_card:5.2.3:*:*:*:*:iphone_os:*:*" "cpe:2.3:a:rakutencard:rakuten_card:5.2.4:*:*:*:*:iphone_os:*:*"
"Modified","CVE-2015-5639","CWE-295",,,,,,,,,"nvd@nist.gov",7.4,"HIGH","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N","nvd@nist.gov",5.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:N","cpe:2.3:a:dwango:niconico:*:*:*:*:*:iphone_os:*:*"
"Modified","CVE-2015-5675","CWE-264",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:freebsd:freebsd:9.3:*:*:*:*:*:*:*" "cpe:2.3:o:freebsd:freebsd:10.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-6521","CWE-79",,,,,,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:atutor:atutor:2.2:*:*:*:*:*:*:*"
"Modified","CVE-2015-6918","CWE-200",,,,,,,,,"nvd@nist.gov",6.3,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N","nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:P/I:N/A:N","cpe:2.3:a:saltstack:salt_2015:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-7384","CWE-400",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:nodejs:node.js:4.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:nodejs:node.js:4.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:nodejs:node.js:4.1.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-7503","CWE-320",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:zend:zend_framework:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.4:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.5:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.6:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.7:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.4.8:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zend_framework:2.5.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-7778","CWE-295",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:gurunavi:gournavi:*:*:*:*:*:iphone_os:*:*"
"Modified","CVE-2015-8239","CWE-362",,,,,,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",6.9,MEDIUM,"AV:L/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:sudo_project:sudo:1.8.8:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.8:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.8:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.8:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.8:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:p1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:p2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:p3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:p4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:p5:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.9:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:b4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:p1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:p2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:p3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.10:rc3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:b4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:p1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:p2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.11:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.12:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:b4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.13:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:b4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:p1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:p2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:p3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.14:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:*:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:b1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:b2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:b3:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:b4:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:b5:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:rc1:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:rc2:*:*:*:*:*:*" "cpe:2.3:a:sudo_project:sudo:1.8.15:rc3:*:*:*:*:*:*"
"Modified","CVE-2017-12623","CWE-611",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:apache:nifi:1.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:apache:nifi:1.3.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-15216","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:misp-project:misp:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-13675","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",4.2,"MEDIUM","CVSS:3.0/AV:A/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",2.3,LOW,"AV:A/AC:M/Au:S/C:N/I:N/A:P","cpe:2.3:a:symantec:endpoint_encryption:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-13679","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",4.2,"MEDIUM","CVSS:3.0/AV:A/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",1.4,LOW,"AV:A/AC:H/Au:S/C:N/I:N/A:P","cpe:2.3:a:symantec:encryption_desktop:*:mp2:*:*:*:*:*:*"
"Modified","CVE-2016-10513","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:piwigo:piwigo:*:*:*:*:*:*:*:*"
"Modified","CVE-2016-10514","CWE-284",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:piwigo:piwigo:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-11046","CWE-787",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11048","CWE-416",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11050","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11051","CWE-200",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11052","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11053","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11054","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11055","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11056","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11057","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11059","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11060","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11061","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11062","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11063","CWE-476",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11064","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-11067","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-15217","CWE-772",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:imagemagick:imagemagick:7.0.7-2:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:17.10:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*"
"Modified","CVE-2017-15218","CWE-772",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:imagemagick:imagemagick:7.0.7-2:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:17.10:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*"
"Modified","CVE-2017-9683","CWE-190",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9686","CWE-415",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9687","CWE-415",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9697","CWE-362",,,,,,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.4,MEDIUM,"AV:L/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9706","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9714","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9715","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-9717","CWE-125",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-1503","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:ibm:websphere_application_server:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:8.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:9.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-15189","CWE-772",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.4.1:*:*:*:*:*:*:*"
"Modified","CVE-2017-15190","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.4.1:*:*:*:*:*:*:*"
"Modified","CVE-2017-15191","CWE-134",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:*:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:*:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-15192","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.7:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.8:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.2.9:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.4.1:*:*:*:*:*:*:*"
