"Modified","CVE-2019-10242","CWE-22" "CWE-22",,,,,,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:eclipse:kura:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-10243","CWE-497" "CWE-200",,,,,,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:eclipse:kura:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-10244","CWE-611" "CWE-611",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:eclipse:kura:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-3795","CWE-330" "CWE-330",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","security_alert@emc.com",3.8,"LOW","CVSS:3.0/AV:P/AC:H/PR:H/UI:R/S:U/C:N/I:H/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:vmware:spring_security:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2019-3870","CWE-276" "CWE-276",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H","secalert@redhat.com",6.1,"MEDIUM","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H","nvd@nist.gov",3.6,LOW,"AV:L/AC:L/Au:N/C:N/I:P/A:P","cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:29:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*" "cpe:2.3:a:synology:directory_server:-:*:*:*:*:*:*:*" "cpe:2.3:a:synology:diskstation_manager:5.2:*:*:*:*:*:*:*" "cpe:2.3:a:synology:diskstation_manager:6.1:*:*:*:*:*:*:*" "cpe:2.3:a:synology:diskstation_manager:6.2:*:*:*:*:*:*:*" "cpe:2.3:a:synology:router_manager:1.2:*:*:*:*:*:*:*" "cpe:2.3:o:synology:skynas_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:synology:skynas:-:*:*:*:*:*:*:*" "cpe:2.3:o:synology:vs960hd_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:synology:vs960hd:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-3880","CWE-22" "CWE-22",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L","secalert@redhat.com",4.2,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L","nvd@nist.gov",5.5,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:P/A:P","cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:gluster_storage:3.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:28:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:29:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:42.3:*:*:*:*:*:*:*"
"Modified","CVE-2019-3887","CWE-863" "CWE-863",,,,,"nvd@nist.gov",5.6,"MEDIUM","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:N/A:H","secalert@redhat.com",6.7,"MEDIUM","CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:H","nvd@nist.gov",4.7,MEDIUM,"AV:L/AC:M/Au:N/C:N/I:N/A:C","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:29:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:18.10:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:19.04:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_eus:8.1:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_eus:8.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_eus:8.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time:8:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time_for_nfv:8:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time_for_nfv_tus:8.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time_for_nfv_tus:8.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time_tus:8.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_for_real_time_tus:8.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:8.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:8.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_tus:8.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_tus:8.4:*:*:*:*:*:*:*"
"Modified","CVE-2019-3893","CWE-732" "CWE-732",,,,,"nvd@nist.gov",4.9,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N","secalert@redhat.com",4.9,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:theforeman:foreman:*:*:*:*:*:*:*:*" "cpe:2.3:a:theforeman:foreman:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:satellite:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2019-3940","CWE-434" "CWE-434",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:advantech:webaccess:8.3.4:*:*:*:*:*:*:*"
"Modified","CVE-2019-3941","CWE-306",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:P","cpe:2.3:a:advantech:webaccess:8.3.4:*:*:*:*:*:*:*"
"Modified","CVE-2019-5615","CWE-257" "CWE-522",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N","cve@rapid7.com",3.1,"LOW","CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:P/I:N/A:N","cpe:2.3:a:rapid7:insightvm:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-13366","CWE-200",,,,,,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*" "cpe:2.3:o:fortinet:fortios:6.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:fortinet:fortios:6.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2018-19589","CWE-732",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",5.5,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:P/A:P","cpe:2.3:o:utimaco:securityserver_cse_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:utimaco:securityserver_cse:-:*:*:*:*:*:*:*"
"Modified","CVE-2017-17023","CWE-345",,,,,,,,,"nvd@nist.gov",8.1,"HIGH","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:ncp-e:ncp_secure_entry_client:10.11:32792:*:*:*:windows:*:*" "cpe:2.3:a:sophos:ipsec_client:11.04:*:*:*:*:*:*:*"
"Modified","CVE-2017-3139","CWE-617",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:redhat:enterprise_linux_server_aus:6.2:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:6.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:6.6:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_eus:6.7:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_tus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_tus:6.6:*:*:*:*:*:*:*"
"Modified","CVE-2018-14894","CWE-269",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:cyberark:endpoint_privilege_manager:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-19586","CWE-22",,,,,,,,,"nvd@nist.gov",9.9,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:a:silverpeas:silverpeas:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-20698","CWE-601",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:search-guard:search_guard:*:*:*:*:*:kibana:*:*"
"Modified","CVE-2019-6117","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:wpape:ape_gallery:1.6.14:*:*:*:*:wordpress:*:*"
"Modified","CVE-2019-7174","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:roxyfileman:roxy_fileman:1.4.5:*:*:*:*:*:*:*"
"Modified","CVE-2019-8990","CWE-287",,,,,"nvd@nist.gov",8.1,"HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","security@tibco.com",9.1,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:tibco:activematrix_businessworks:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-9133","CWE-190" "CWE-191",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H","vuln@krcert.or.kr",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:kmplayer:kmplayer:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:29:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*"
"Modified","CVE-2019-9134","CWE-120" "CWE-787",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","vuln@krcert.or.kr",7.4,"HIGH","CVSS:3.0/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:solideos:architectural_information_system:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-16530","CWE-787",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:forcepoint:email_security:8.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:forcepoint:email_security:8.5.3:*:*:*:*:*:*:*"
"Modified","CVE-2018-7117","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:hp:integrated_lights-out_5_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_bl460c_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl120_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl160_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl180_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl20_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl325_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl360_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl380_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl385_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl560_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_dl580_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_microserver_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_ml110_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_ml30_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_ml350_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_xl170r_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_xl190r_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_xl230k_gen10:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:proliant_xl450_gen10:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-7118","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:hp:service_pack_for_proliant:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-18365","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:symantec:norton_password_manager:*:*:*:*:*:android:*:*" "cpe:2.3:a:symantec:norton_password_manager:*:*:*:*:*:iphone_os:*:*"
"Modified","CVE-2019-1567","CWE-79",,,,,,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:paloaltonetworks:expedition_migration_tool:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-5511","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:vmware:workstation:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:workstation:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-5512","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:vmware:workstation:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:workstation:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-5513","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:vmware:horizon:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:horizon:*:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:horizon:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-7358","CWE-787",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:autodesk:advance_steel:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_architecture:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_electrical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_lt:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_map_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mechanical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mep:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_p\\&id:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_plant_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:civil_3d:2018:*:*:*:*:*:*:*"
"Modified","CVE-2019-7359","CWE-787",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:autodesk:advance_steel:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_architecture:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_electrical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_lt:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_map_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mechanical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mep:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_p\\&id:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_plant_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:civil_3d:2018:*:*:*:*:*:*:*"
"Modified","CVE-2019-7360","CWE-416",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:autodesk:advance_steel:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_architecture:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_electrical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_lt:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_map_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mechanical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mep:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_p\\&id:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_plant_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:civil_3d:2018:*:*:*:*:*:*:*"
"Modified","CVE-2019-7361","CWE-502",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:autodesk:advance_steel:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_architecture:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_electrical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_lt:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_map_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mechanical:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_mep:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_p\\&id:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:autocad_plant_3d:2018:*:*:*:*:*:*:*" "cpe:2.3:a:autodesk:civil_3d:2018:*:*:*:*:*:*:*"
"Modified","CVE-2018-1356","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:fortinet:fortisandbox:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-0685","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1703:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1709:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1803:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:1709:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:1803:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-0688","CWE-327",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1703:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1709:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1803:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_rt_8.1:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:1709:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:1803:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
