"Modified","CVE-2013-10001","CWE-295" "CWE-295",,,,,"cna@vuldb.com" "nvd@nist.gov",4.8 5.9,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:htc:mail:5.2.2222282614.528614.528614:*:*:*:*:*:*:*" "cpe:2.3:a:htc:sdk_api:4.25:*:*:*:*:*:*:*" "cpe:2.3:h:htc:one_sv:4.0.4:*:*:*:*:android:*:*" "cpe:2.3:h:htc:sense:4.1:*:*:*:*:*:*:*" "cpe:2.3:a:htc:mail:5.5.550363:*:*:*:*:*:*:*" "cpe:2.3:a:htc:sdk_api:4.63:*:*:*:*:*:*:*" "cpe:2.3:h:htc:one_x:4.1.1:*:*:*:*:android:*:*" "cpe:2.3:h:htc:sense:4\\+:*:*:*:*:*:*:*"
"Modified","CVE-2021-33130","CWE-1188",,,,,"nvd@nist.gov",4.6,"MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:intel:realsense_id_f450_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:intel:realsense_id_f450:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-33135","CWE-400",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:intel:software_guard_extensions:*:*:*:*:*:linux:*:*"
"Modified","CVE-2021-33149","CWE-203",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:intel:core_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:core_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:pentium_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:pentium_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:celeron_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:celeron_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:xeon_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:xeon_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:itanium_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:itanium_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:atom_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:atom_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:xeon_phi_processors_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:xeon_phi_processors:-:*:*:*:*:*:*:*" "cpe:2.3:o:intel:quark_soc_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:intel:quark_soc:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-33315","CWE-20",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:trendnet:ti-pg1284i_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg1284i:2.0r:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g160i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g160i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g642i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g642i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg541i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg541i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-rp262i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-rp262i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:teg-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:teg-30102ws:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:tpe-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:tpe-30102ws:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-33316","CWE-20",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:trendnet:ti-pg1284i_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg1284i:2.0r:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g160i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g160i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g642i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g642i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg541i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg541i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-rp262i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-rp262i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:teg-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:teg-30102ws:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:tpe-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:tpe-30102ws:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-33317","CWE-476",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:trendnet:ti-pg1284i_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg1284i:2.0r:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g160i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g160i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-g642i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-g642i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg102i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg102i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-pg541i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-pg541i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:ti-rp262i_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:ti-rp262i:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:teg-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:teg-30102ws:-:*:*:*:*:*:*:*" "cpe:2.3:o:trendnet:tpe-30102ws_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:trendnet:tpe-30102ws:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-33318","CWE-704",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:ipmatcher_project:ipmatcher:*:*:*:*:*:*:*:*" "cpe:2.3:a:watsonwebserver_project:watsonwebserver:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-33845","CWE-203" "CWE-203",,,,,"prodsec@splunk.com" "nvd@nist.gov",5.3 5.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:splunk:splunk:*:*:*:*:enterprise:*:*:*"
"Modified","CVE-2021-34085","CWE-125",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:glensawyer:mp3gain:*:*:*:*:*:*:*:*" "cpe:2.3:a:glensawyer:mp3gain:1.5.2:-:*:*:*:*:*:*" "cpe:2.3:a:glensawyer:mp3gain:1.5.2:r1:*:*:*:*:*:*" "cpe:2.3:a:glensawyer:mp3gain:1.5.2:r2:*:*:*:*:*:*"
"Modified","CVE-2021-34111","CWE-78",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:thecus:n4800eco_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:thecus:n4800eco:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-34360","CWE-352" "CWE-352",,,,,"security@qnapsecurity.com.tw" "nvd@nist.gov",5.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:qnap:nas_proxy_server:*:*:*:*:*:*:*:*" "cpe:2.3:o:qnap:qts:*:*:*:*:*:*:*:*" "cpe:2.3:a:qnap:nas_proxy_server:*:*:*:*:*:*:*:*" "cpe:2.3:o:qnap:quts_hero:h5.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:qnap:nas_proxy_server:*:*:*:*:*:*:*:*" "cpe:2.3:o:qnap:qutscloud:c4.5.6:-:*:*:*:*:*:*"
"Modified","CVE-2021-34605","CWE-23",,,,,"info@cert.vde.com" "nvd@nist.gov",7.3 7.3,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6,MEDIUM,"AV:N/AC:M/Au:S/C:P/I:P/A:P","cpe:2.3:a:xinje:xd\\/e_series_plc_program_tool:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-34606","CWE-427" "CWE-427",,,,,"info@cert.vde.com" "nvd@nist.gov",7.3 7.3,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.9,MEDIUM,"AV:L/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:xinje:xd\\/e_series_plc_program_tool:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-35249","CWE-284" "NVD-CWE-noinfo",,,,,"psirt@solarwinds.com" "nvd@nist.gov",4.3 4.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:solarwinds:serv-u:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-35487","CWE-89",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:nokia:broadcast_message_center:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-3597","CWE-362" "CWE-362",,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:N/I:N/A:P","cpe:2.3:a:redhat:fuse:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:openshift_application_runtimes:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:single_sign-on:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:undertow:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.0.35:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.0.36:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.0.39:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.2.6:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.2.7:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:2.2.9:-:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.3:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:linux:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-3611","CWE-119" "CWE-787",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:qemu:qemu:*:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:advanced_virtualization:*:*:*"
"Modified","CVE-2021-3629","CWE-400" "CWE-400",,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:redhat:integration:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:single_sign-on:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:undertow:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:undertow:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:wildfly_core:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.3:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:linux:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-3643","CWE-125" "CWE-120",,,,,"nvd@nist.gov",9.1,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H",,,,,"nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:P","cpe:2.3:a:sox_project:sox:14.4.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-36613","CWE-476",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:o:mikrotik:routeros:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-36614","CWE-476",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:o:mikrotik:routeros:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-36778","CWE-863" "CWE-863",,,,,"meissner@suse.de" "nvd@nist.gov",7.3 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*" "cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-36784","CWE-269" "CWE-269",,,,,"meissner@suse.de" "nvd@nist.gov",7.2 7.2,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*" "cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-36833","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",4.8 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:mailchimp_for_wordpress_project:mailchimp_for_wordpress:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36844","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",3.4 4.8,"LOW" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:mythemeshop:wp_subscribe:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36912","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.4 5.4,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:google-news-sitemap_project:google-news-sitemap:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-3717","CWE-552" "CWE-552",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:redhat:jboss_enterprise_application_platform:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:single_sign-on:-:*:*:*:text-only:*:*:*" "cpe:2.3:a:redhat:wildfly_core:*:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.4:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:redhat:jboss_enterprise_application_platform:7.3:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-37413","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:grandcom:dynweb:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-3750","CWE-416" "CWE-416",,,,,"nvd@nist.gov",8.2,"HIGH","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:qemu:qemu:*:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:-:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:advanced_virtualization:*:*:*"
"Modified","CVE-2021-37851","CWE-280" "CWE-755",,,,,"security@eset.com" "nvd@nist.gov",7.3 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:eset:endpoint_antivirus:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:endpoint_antivirus:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:endpoint_antivirus:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:endpoint_security:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:endpoint_security:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:endpoint_security:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:file_security:*:*:*:*:*:windows_server:*:*" "cpe:2.3:a:eset:internet_security:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:mail_security:*:*:*:*:*:exchange_server:*:*" "cpe:2.3:a:eset:mail_security:*:*:*:*:*:domino:*:*" "cpe:2.3:a:eset:nod32_antivirus:*:*:*:*:*:windows:*:*" "cpe:2.3:a:eset:security:*:*:*:*:*:sharepoint_server:*:*" "cpe:2.3:a:eset:server_security:*:*:*:*:*:azure:*:*" "cpe:2.3:a:eset:server_security:*:*:*:*:*:windows_server:*:*" "cpe:2.3:a:eset:smart_security:*:*:*:*:premium:windows:*:*"
"Modified","CVE-2021-38423","CWE-131",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",6.6 9.8,"MEDIUM" "CRITICAL","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:gurum:gurumdds:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-38425","CWE-406" "NVD-CWE-Other",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",7.5 9.1,"HIGH" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H",,,,,"nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:P","cpe:2.3:a:eprosima:fast_dds:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-38427","CWE-121" "CWE-787",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",6.6 7.8,"MEDIUM" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:rti:connext_dds_professional:*:*:*:*:*:*:*:*" "cpe:2.3:a:rti:connext_dds_secure:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-38429","CWE-406",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",6.6 9.1,"MEDIUM" "CRITICAL","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H",,,,,"nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:P","cpe:2.3:a:objectcomputing:opendds:*:*:*:*:*:*:*:*"
