"Analyzed","CVE-2023-34151","CWE-190" "CWE-190",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:imagemagick:imagemagick:*:*:*:*:*:*:*:*" "cpe:2.3:a:fedoraproject:extra_packages_for_enterprise_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:37:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:38:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*"
"Modified","CVE-2022-47381","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47382","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47383","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47384","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47385","CWE-787" "CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47386","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47387","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47388","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47389","CWE-787",,,,,"info@cert.vde.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47390","CWE-787",,,,,"info@cert.vde.com" "nvd@nist.gov",8.8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47391","CWE-20",,,,,"info@cert.vde.com",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47392","CWE-20",,,,,"info@cert.vde.com",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47393","CWE-119",,,,,"info@cert.vde.com",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:codesys:control_for_beaglebone_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_empc-a\\/imx6_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_iot2000_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_linux_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc100_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_pfc200_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_plcnext_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_raspberry_pi_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_for_wago_touch_panels_600_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(for_beckhoff_cx\\)_sl:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_rte_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_runtime_system_toolkit:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:control_win_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:development_system_v3:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:hmi_\\(sl\\):*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_psp:*:*:*:*:*:*:*:*" "cpe:2.3:a:codesys:safety_sil2_runtime_toolkit:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-47423","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.9 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:wp-dtree_project:wp-dtree:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47434","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.9 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:bajorat-media:pb_seo_friendly_images:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47436","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.9 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:mantrabrain:yatra:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47437","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.9 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:wsb_brands_project:wsb_brands:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47439","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",7.1 6.1,"HIGH" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:rocketapps:open_graphite:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47441","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",7.1 6.1,"HIGH" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:wpcharitable:charitable:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47446","CWE-352",,,,,"audit@patchstack.com" "nvd@nist.gov",5.4 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:viadat:store_locator_for_wordpress_with_google_maps:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47447","CWE-352",,,,,"audit@patchstack.com" "nvd@nist.gov",4.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:internet-formation:wp-advanced-search:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47448","CWE-352" "CWE-352",,,,,"audit@patchstack.com" "nvd@nist.gov",5.4 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:xiligroup:xili-tidy-tags:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2022-47449","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",7.1 6.1,"HIGH" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:rextheme:cart_lift_-_abandoned_cart_recovery_for_woocommerce_and_edd:*:*:*:*:*:wordpress:*:*"
